message,label
Amazon mp3 downloads down to 29p So much for my 10%  Cheers @jodiedoubleday http://tinyurl.com/dg5qtg,1
@LadyLDN I hope you feel better soon  Being ill is no fun at all.,1
is finally home after a shitty day at work doing floorset......,1
maybe an insomniac.. or just nocturnal,1
@eliteforce - I have been told by friends that constantly circle the globe that the flight from the UK to downunder is the worst ever!,1
"In a queue for a ticket at Phantasialand. Looks busy, school holidays ftl. Silver Mine and Winjas Fear are closed too ",1
"@cherrytreerec oh man, i can't see the vid.  its ot available in my country.",1
Tryin to take a nap. I can't sleep!!,1
wondering where the sunshine went,1
just got up and nappy very wet and split at the back  going for a nice baby bath and then back in nappies i go,1
haven't talk with aaliyah love in a few  miss her some. wife says to thank her for the mags she sent us ;),1
@newkidsfan awwwww ur gunna make me cry!  i miss him so much! he has blessed me w/ so much love and memories...,1
"@dottedwithearts lol, i still gotta work. always do ",1
finished everything she needs to do at work tonight.  Ugh...three hours of nothing coming up...,1
I wish this was easier. Or that you got the hint. booooo,1
Good morning! Can't believe this is my last week in London  But I will be back in the Marketingworld of London for sure!,1
im boring  i really dont understand how to use this,1
@cathrynscott thank you - nor me,1
doesn't want him to go,1
Just remembered that I've forgotten my best friends birthday,1
"Baby, I miss you so much. ",1
Writing an article (video converters in test). It'll take a long time,1
@pietrofelix good luck enduring the tiring journey!,1
About to start the epic drive from Glasgow to Alton Towers. Looks like a rainy few days,1
at work and tired. doing reports... fun! no not really,1
Maya is being spayed today.I'm very nervous about it,1
"thats it!, im folding and getting tweetie for my iphone - #twitteriffic is taking toooo long to update!.  i need grouping &amp; replies.",1
is tired,1
@storycorey But... Its a mac,1
is going to be a long week! Funeral and work tomorrow!  ***143 JAC***,1
Gonna be a great day: 4 of the 6 members of our team are off,1
Woke up and feel like Rubbish  Rest? Or Chill indoors and play Xbox with a cold drink?,1
@rach2718 oh no that sucks  mike has to work saturday and monday... andrews got from friday till wednesday off the bugger lol,1
"I'm over it, but accutely aware that only Bob will ever know that ",1
"wake up in Paris, but it's grey ..  need more sun !!",1
i'm trying to fine friends on twitter...no luck so far,1
My xbox as finally given up the fight,1
working on my senior paper,1
yay no work todayyy   but working for the rest of the week  lol,1
dancing with myself.... I'm not Emo!!! Want to write a song....,1
I'm ill....i don't like that,1
the last season of the hills  what will one do with oneself when it ends?,1
@ellelovexx haaaaa i want mac &amp; cheese toooooo!!!  hahahaha hey..i still got the one u left here...i guess im making that today Oo lol,1
Ugh. Back to 40 dollar fill ups at the pump,1
"@helenvking I feel for you, commuting on packed trains is hideous ",1
@triner Too bad you couldn't wait another month or so for me to sell mine.,1
I miss The Glass House  but thankfully pretty much every moment of it has been uploaded onto youtube.,1
the future is no more as it used to be,1
Plug on train once again doesnt work,1
@theresev solen var inge varm,1
waiting for my Cisco IP phone to load,1
LISTEN TO JONAS BROTHERS i love this band but i come from germany and i can�t see them,1
@bradhfh Hello! you stoped talking to me  lol,1
is even more irritated to find that the patch doesn't even get released properly until tmrw.. whats the point of letting you do it now?!,1
@jess22t they have diff camps. gahh they're all rural though. woga woga and bathurst  but they're the best 4 advertising,1
"Tried to install a Twitter-application on my phone. Didn't work tough, boo! ",1
"@NYBabe Oh balls,  I forgot all about your article in the mail yesterday!  Have you got a link to it or an electronic copy?",1
"Doing some architectural modeling for a change now, going smooth so far. Intuos 4 M is looking very tempting... can't get one yet ",1
"you PROMISED not to leave me, right?? i hope you wouldn't break that promise.  ",1
I am scheduled to be very productive on a few hrs and I still can not sleep.   Insomia has gotten to me..,1
"Stephen just left,  i miss him sooo much....",1
i'm gonna lay down and count my breaths until i fall asleep....WOOO lol....it's cuddle day today...I NEED SOMEONE TO CUDDLE WITH,1
"its 3:24pm here, and i dont wanna go to chemistry course.. i dont wanna meet jordi! thats the main reason.. ",1
LEAH! You not going then?,1
"Tonight's Gyratory System show at the vibe bar will be electronic, due to drummer illness. ",1
SO COLD,1
its day one of my ivf injections so let the fun begin,1
@MichellePen immensely!! Started playing with new sites as I didn't want to mess up Easter one - paranoid moi?,1
Let's hope the sore throat clears up before the break and is not a pre-cursor to illness over the holidays,1
Has a bit of a scratchy throat  I hope it goes away before thursday and my weekend of fun!,1
Wanted to tweet that I was in Victoria! But silly Canadian service wouldn't work. Home now and sad vacation is over.,1
@gfalcone601 nawww fly me to London? Australia is boring,1
@addersop I have a habbit of misspelling bought.,1
Just got back from picking up my parents...goodbye house to myself,1
I understand nothing from this Twitter,1
*yawn* Morning all.  I had a real rough night.,1
@trib Agreed.,1
"The sun is shining, gotta get to work ",1
going to work now,1
It's snowing again,1
im bored and my fingers hurt from playing the guitar all day,1
"will have a meeting in an hour to explain &quot;which version of oAW we use&quot;. What to say? None? atm, it's just a heap of unbundled EMF tools ",1
I miss my room in Pasig.. I have no place right now to take SP's,1
"Carter Co, Kentucky has estblshd thier first public library and are in need of a director!! Thier entire budget is only $54,000/year ",1
In this day and age doctors shouldn't take this long with results,1
Train late again!! ... I'm gonna have to walk the hall of shame,1
@jess22t haha i know eh. but i'm thinking about vet science at sydney uni. cept that the guy wasn't there last night. he was in hostpital,1
I miss them in Adelaide.  I wish I was there too... The beach looks beautiful.,1
umm yeah. homework.,1
Well I'm going to bed early...I wish I could sleep in tomorrow,1
good morning! i'm off to the hospital with my dad to spend basically all day in the waiting room just for a two minute app fun fun fun!,1
Can't sleep and brother is at home with girlfriend and baby so i can't sleep in his room any more,1
wants a polaroid camera.,1
off to the hospital :S some jaw breaking is about to happen!,1
I wish my iPhone would let me do the @ thing  it would be SO much easier,1
"Tried to install a Twitter-application on my phone. Didn't work though, boo! ",1
"I don't want to study, i want to go shopping instead!! ",1
@andygosling ouch  zoom:1 and the clearfix method are your friends.,1
Is just loving the fact that it is 3:30 in the a.m. and my lil daughter will not go back to sleep!!!,1
nasty scraping noises from the back of my car ...,1
#php gives me a segfault with a preg_split,1
&quot;its not how you are alike. its how you are diferent&quot; I just cried in that montage flashback in HP5  makes me cry every time.,1
in my bed trying helplessly to breathe out of my nose without coming across the itchy need to sneeze  allergies suck many things.,1
the sun sets way too early,1
"Hello Tuesday, hope your better than I think. Won't tweet for a few hours later ",1
...but first the other workathlon: 3 sets of management accounts one after the other.,1
"@msdivineknight see thats why I never go to bed early, cause if u sleep u miss things!! I slept I missed Joe!!!!!!!! Unhappy And!! ",1
I'm struggling to type this morning...maybe I'm still suffering from day-glo overload from Friday's 80's Fest,1
in which episode did house and cuddy hook up?? APO MEETINGS THIS IS ALL YOUR FAULT,1
Waiting for my love to get home... and getting sad that there won't be hot cross buns after next week!,1
@leelowe aww thanks hun! but am just picking this up now! I was in scotland until yesterday evening  how'd it go?,1
Site load rising again. Increased my capacity but it's going up still,1
@gabrielmansour multiple books at a time. although i have a bad habit of not finishing books,1
@ClaireRichard6 All of em???,1
@duncn They won't.,1
I'm not happy. I woke up at 5.30am this morning and didn't get to sleep again till 6.45am,1
"Coffee &amp; Carrot Cake Slices... Mmm, still lost for ideas for art    help!",1
@BipLing are you coming to aus?!?!? or is cobi going to you  jealous!!! lol misser you,1
"wants to use the 8-directional dance pad, pero di compatible sa TV yung game.  http://plurk.com/p/n0hyu",1
@jason_2008 Hello! Im out of coffee this morning..that's what i get for winding you up yesterday!!! Lol  Have a good day!,1
wants to play resident evil but school and work getting in the way,1
@deepbluesealove Im still here .. reading an article on a different site.Seems a little dull on twitter tonight with no music,1
@ExMi  I hope he comes back.,1
The Company I work for shuts down on Thursday...  Joblessville here I come...,1
"is trying to look to the big picture, but boy its hard to some days ",1
"seriously, I should not be this tired. I need deep sleep, not this pissy tossing and turning  moan moan moan!",1
Feeling ill again today,1
@SinaB77 I think we all do,1
off to the dentist,1
"Aww man, yet another party last night,..I miss new jersey!!  so anyone up to anything today?!?",1
@meganxnightmare I think so too  I always get it.,1
My girl @tjlefebvre is missing! Anyone seen her this evening?,1
is not really feeling Twitter at all,1
"in zombie mode today, kids are ill and kept me up till 2.30am . Up for work at 6am ",1
"...people who have had this, and she says they have all been the same. It's vicious. ",1
I'm missin my baby...really needed to talk to him today,1
school. and errands. without will  and that's the sad part,1
I've got such a lot at the moment! Doubt I'm going to get chance to book time off with the family this easter hol's,1
"I have to apply for international driver licence (not for competition, of course) to go to Nurburgring in May. Must take half-day off. ",1
